transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000178204,2024-07-25 08:09:14,P2P,Grocery,349,SUCCESS,18-25,18-25,Maharashtra,Kotak,Yes Bank,Android,4G,0,8,Thursday,0
TXN0000208700,2024-04-28 07:31:38,P2P,Healthcare,327,SUCCESS,26-35,18-25,Uttar Pradesh,SBI,SBI,iOS,4G,0,7,Sunday,1
TXN0000112069,2024-06-08 17:13:08,P2P,Education,10950,SUCCESS,26-35,26-35,Tamil Nadu,ICICI,IndusInd,Android,4G,0,17,Saturday,1
TXN0000191217,2024-09-07 00:24:29,P2M,Food,73,SUCCESS,46-55,36-45,Gujarat,IndusInd,HDFC,Android,5G,0,0,Saturday,1
TXN0000075853,2024-01-31 18:14:33,P2P,Fuel,1215,SUCCESS,36-45,26-35,Tamil Nadu,SBI,IndusInd,Android,4G,0,18,Wednesday,0
TXN0000071508,2024-12-27 21:06:28,P2P,Grocery,1113,SUCCESS,26-35,18-25,Gujarat,IndusInd,SBI,Android,5G,0,21,Friday,0
TXN0000146738,2024-06-08 21:01:24,Bill Payment,Entertainment,470,SUCCESS,56+,18-25,West Bengal,SBI,Yes Bank,Android,4G,0,21,Saturday,1
TXN0000168843,2024-03-29 10:37:46,P2P,Shopping,293,FAILED,26-35,26-35,Tamil Nadu,PNB,SBI,Android,4G,0,10,Friday,0
TXN0000113841,2024-09-04 10:24:30,P2P,Food,252,SUCCESS,46-55,26-35,Karnataka,SBI,Kotak,Android,4G,0,10,Wednesday,0
TXN0000077605,2024-01-21 08:30:11,P2M,Entertainment,471,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,ICICI,Android,WiFi,0,8,Sunday,1
TXN0000110728,2024-08-28 12:31:33,P2M,Shopping,963,SUCCESS,26-35,26-35,Uttar Pradesh,ICICI,HDFC,Android,4G,0,12,Wednesday,0
TXN0000216759,2024-09-23 17:11:11,Bill Payment,Grocery,409,SUCCESS,36-45,26-35,Gujarat,ICICI,SBI,iOS,4G,0,17,Monday,0
TXN0000137700,2024-03-10 20:54:17,P2P,Other,818,SUCCESS,56+,18-25,Gujarat,HDFC,Yes Bank,Android,4G,0,20,Sunday,1
TXN0000157735,2024-01-12 19:48:18,P2M,Shopping,3814,SUCCESS,18-25,26-35,Telangana,Kotak,ICICI,Android,4G,0,19,Friday,0
TXN0000160402,2024-05-02 12:26:37,P2M,Transport,577,SUCCESS,26-35,18-25,Delhi,Axis,IndusInd,Android,4G,0,12,Thursday,0
TXN0000149219,2024-08-28 13:58:42,P2P,Food,301,SUCCESS,26-35,56+,West Bengal,HDFC,IndusInd,Android,5G,0,13,Wednesday,0
TXN0000034321,2024-03-25 17:27:49,P2P,Education,964,SUCCESS,18-25,18-25,Uttar Pradesh,ICICI,HDFC,Android,4G,0,17,Monday,0
TXN0000092601,2024-04-10 09:39:11,P2P,Food,667,SUCCESS,26-35,18-25,Delhi,SBI,Axis,Android,4G,0,9,Wednesday,0
TXN0000147423,2024-05-16 19:38:26,P2P,Shopping,2045,SUCCESS,18-25,36-45,Maharashtra,IndusInd,Kotak,Web,4G,0,19,Thursday,0
TXN0000052109,2024-08-22 09:36:41,P2P,Entertainment,307,SUCCESS,18-25,18-25,Rajasthan,Axis,SBI,iOS,4G,0,9,Thursday,0
TXN0000169710,2024-03-27 10:28:42,Bill Payment,Grocery,1202,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,SBI,Android,4G,0,10,Wednesday,0
TXN0000156030,2024-04-08 00:25:10,Bill Payment,Grocery,617,SUCCESS,56+,36-45,Maharashtra,IndusInd,SBI,Android,5G,0,0,Monday,0
TXN0000012329,2024-08-02 09:49:10,Bill Payment,Transport,156,SUCCESS,18-25,18-25,West Bengal,Axis,Axis,Android,4G,0,9,Friday,0
TXN0000130478,2024-05-01 14:47:00,P2M,Shopping,2865,SUCCESS,36-45,26-35,Gujarat,PNB,Yes Bank,iOS,4G,0,14,Wednesday,0
TXN0000212944,2024-12-24 10:24:10,Bill Payment,Fuel,3397,SUCCESS,46-55,18-25,Rajasthan,SBI,Yes Bank,Android,4G,0,10,Tuesday,0
TXN0000074753,2024-03-08 13:52:01,Bill Payment,Healthcare,947,SUCCESS,36-45,46-55,Rajasthan,SBI,PNB,Android,5G,0,13,Friday,0
TXN0000038791,2024-03-03 15:47:46,P2M,Utilities,6490,SUCCESS,36-45,36-45,Delhi,HDFC,IndusInd,Android,4G,0,15,Sunday,1
TXN0000130456,2024-05-29 14:36:54,P2P,Grocery,269,FAILED,26-35,26-35,West Bengal,HDFC,Kotak,Android,4G,0,14,Wednesday,0
TXN0000170575,2024-08-25 16:27:07,Recharge,Other,553,SUCCESS,36-45,18-25,Rajasthan,PNB,PNB,Android,4G,0,16,Sunday,1
TXN0000072272,2024-08-29 17:25:35,P2M,Transport,783,SUCCESS,26-35,46-55,Rajasthan,IndusInd,Axis,iOS,5G,0,17,Thursday,0
TXN0000199444,2024-12-26 21:35:47,P2M,Shopping,4676,SUCCESS,26-35,36-45,Tamil Nadu,SBI,SBI,Android,4G,0,21,Thursday,0
TXN0000097891,2024-08-09 20:03:35,P2P,Shopping,5747,SUCCESS,36-45,36-45,Telangana,SBI,HDFC,Android,WiFi,0,20,Friday,0
TXN0000174446,2024-12-21 04:55:45,P2P,Grocery,1116,SUCCESS,36-45,36-45,Andhra Pradesh,IndusInd,IndusInd,iOS,3G,0,4,Saturday,1
TXN0000018943,2024-06-20 21:15:31,P2P,Fuel,339,SUCCESS,18-25,26-35,Andhra Pradesh,ICICI,SBI,Android,4G,0,21,Thursday,0
TXN0000225784,2024-06-20 16:46:36,P2M,Entertainment,101,SUCCESS,26-35,46-55,Delhi,Yes Bank,ICICI,Android,4G,0,16,Thursday,0
TXN0000185466,2024-04-21 16:05:02,P2P,Shopping,1277,SUCCESS,26-35,36-45,Rajasthan,SBI,Kotak,Android,4G,0,16,Sunday,1
TXN0000152688,2024-11-11 10:08:34,P2M,Utilities,399,SUCCESS,26-35,56+,Gujarat,SBI,SBI,Android,4G,0,10,Monday,0
TXN0000001696,2024-05-19 04:43:20,P2M,Grocery,397,SUCCESS,36-45,18-25,Andhra Pradesh,ICICI,HDFC,iOS,4G,0,4,Sunday,1
TXN0000064745,2024-10-26 12:13:38,P2P,Education,1919,SUCCESS,18-25,26-35,Telangana,ICICI,Kotak,Android,4G,0,12,Saturday,1
TXN0000235917,2024-09-10 20:04:07,P2P,Food,235,SUCCESS,26-35,18-25,Tamil Nadu,PNB,ICICI,iOS,WiFi,0,20,Tuesday,0
TXN0000148985,2024-11-30 21:31:02,P2P,Healthcare,2769,SUCCESS,26-35,18-25,Delhi,HDFC,SBI,Android,5G,0,21,Saturday,1
TXN0000214636,2024-01-05 08:08:56,P2M,Healthcare,1133,SUCCESS,36-45,26-35,Karnataka,Yes Bank,IndusInd,Android,WiFi,0,8,Friday,0
TXN0000146916,2024-12-26 13:25:53,P2P,Entertainment,369,SUCCESS,56+,46-55,Karnataka,PNB,Axis,Android,WiFi,0,13,Thursday,0
TXN0000081212,2024-06-04 11:32:02,P2P,Entertainment,235,SUCCESS,36-45,26-35,Uttar Pradesh,Yes Bank,SBI,Android,4G,0,11,Tuesday,0
TXN0000169539,2024-11-02 10:50:52,P2P,Food,585,SUCCESS,36-45,46-55,Maharashtra,IndusInd,SBI,Android,4G,0,10,Saturday,1
TXN0000246409,2024-06-02 14:10:03,Recharge,Shopping,567,SUCCESS,18-25,46-55,Uttar Pradesh,PNB,IndusInd,Android,4G,0,14,Sunday,1
TXN0000132436,2024-02-26 08:36:12,P2M,Food,715,SUCCESS,26-35,18-25,Rajasthan,SBI,Yes Bank,Android,5G,0,8,Monday,0
TXN0000122412,2024-09-09 00:27:06,P2P,Other,268,SUCCESS,18-25,46-55,Maharashtra,HDFC,IndusInd,Android,3G,0,0,Monday,0
TXN0000111716,2024-08-11 05:18:34,P2P,Food,1780,SUCCESS,26-35,36-45,Delhi,SBI,ICICI,Android,5G,0,5,Sunday,1
TXN0000068636,2024-11-17 19:51:42,P2M,Fuel,1646,SUCCESS,36-45,18-25,Maharashtra,SBI,ICICI,Android,4G,0,19,Sunday,1
TXN0000141570,2024-12-30 17:07:14,Bill Payment,Utilities,839,SUCCESS,18-25,36-45,Maharashtra,Yes Bank,SBI,Android,4G,0,17,Monday,0
TXN0000108785,2024-06-24 10:59:12,Bill Payment,Shopping,340,SUCCESS,36-45,26-35,Telangana,Kotak,Kotak,Android,3G,0,10,Monday,0
TXN0000001215,2024-11-09 20:49:54,P2P,Transport,65,SUCCESS,36-45,18-25,Maharashtra,HDFC,HDFC,iOS,WiFi,0,20,Saturday,1
TXN0000221071,2024-03-02 19:15:10,Bill Payment,Other,5193,FAILED,26-35,26-35,Uttar Pradesh,Yes Bank,IndusInd,Android,5G,0,19,Saturday,1
TXN0000070029,2024-12-26 14:55:55,P2P,Transport,115,SUCCESS,36-45,36-45,Telangana,HDFC,SBI,Android,WiFi,0,14,Thursday,0
TXN0000201993,2024-11-09 19:36:43,P2P,Grocery,112,SUCCESS,18-25,26-35,Delhi,SBI,Kotak,Android,WiFi,0,19,Saturday,1
TXN0000242034,2024-06-04 21:04:04,P2M,Shopping,973,SUCCESS,18-25,18-25,Gujarat,HDFC,SBI,Android,4G,0,21,Tuesday,0
TXN0000176486,2024-03-23 19:07:48,P2M,Entertainment,177,SUCCESS,26-35,18-25,Maharashtra,SBI,SBI,Android,4G,0,19,Saturday,1
TXN0000014191,2024-12-08 17:32:01,P2M,Education,5577,SUCCESS,26-35,36-45,West Bengal,SBI,SBI,Web,4G,0,17,Sunday,1
TXN0000005427,2024-01-07 14:48:47,P2M,Shopping,1032,SUCCESS,46-55,36-45,Maharashtra,SBI,SBI,Android,5G,0,14,Sunday,1
TXN0000216228,2024-04-23 22:05:59,Bill Payment,Other,717,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,SBI,Android,4G,0,22,Tuesday,0
TXN0000197876,2024-08-26 18:29:20,P2M,Utilities,382,SUCCESS,26-35,36-45,Telangana,PNB,HDFC,iOS,4G,0,18,Monday,0
TXN0000188810,2024-08-28 02:01:00,P2P,Grocery,250,SUCCESS,26-35,46-55,Delhi,IndusInd,Yes Bank,iOS,4G,0,2,Wednesday,0
TXN0000017675,2024-02-20 17:45:00,P2M,Healthcare,299,SUCCESS,36-45,36-45,Telangana,Yes Bank,HDFC,Android,5G,0,17,Tuesday,0
TXN0000125013,2024-08-25 19:59:17,P2M,Food,785,SUCCESS,26-35,18-25,Maharashtra,ICICI,SBI,Android,3G,0,19,Sunday,1
TXN0000195121,2024-11-13 18:50:08,P2P,Shopping,363,SUCCESS,26-35,46-55,Tamil Nadu,SBI,HDFC,iOS,5G,0,18,Wednesday,0
TXN0000126401,2024-08-28 12:46:43,P2P,Shopping,1802,SUCCESS,36-45,18-25,Maharashtra,Axis,SBI,Android,WiFi,0,12,Wednesday,0
TXN0000057420,2024-09-13 12:37:19,Bill Payment,Shopping,4933,SUCCESS,56+,46-55,Maharashtra,PNB,ICICI,Android,5G,0,12,Friday,0
TXN0000084785,2024-01-24 03:57:04,P2P,Grocery,988,SUCCESS,56+,36-45,Gujarat,IndusInd,ICICI,Android,5G,0,3,Wednesday,0
TXN0000118967,2024-10-04 21:29:58,P2M,Entertainment,76,SUCCESS,46-55,18-25,Karnataka,IndusInd,SBI,Android,5G,0,21,Friday,0
TXN0000127136,2024-01-07 16:53:35,P2M,Fuel,3420,SUCCESS,26-35,56+,Karnataka,IndusInd,Axis,Android,WiFi,0,16,Sunday,1
TXN0000207703,2024-10-05 15:13:12,P2P,Shopping,673,SUCCESS,18-25,26-35,Delhi,IndusInd,SBI,iOS,5G,0,15,Saturday,1
TXN0000216123,2024-02-06 21:12:29,P2M,Fuel,1886,SUCCESS,18-25,46-55,Rajasthan,SBI,Yes Bank,Android,WiFi,0,21,Tuesday,0
TXN0000160616,2024-01-25 15:26:47,P2P,Healthcare,389,SUCCESS,36-45,36-45,West Bengal,SBI,Yes Bank,Android,5G,0,15,Thursday,0
TXN0000002981,2024-09-29 09:01:31,P2M,Fuel,1815,SUCCESS,18-25,36-45,West Bengal,HDFC,Kotak,Android,5G,0,9,Sunday,1
TXN0000064050,2024-01-09 12:02:19,P2P,Transport,131,SUCCESS,26-35,26-35,Maharashtra,PNB,PNB,Android,5G,0,12,Tuesday,0
TXN0000162946,2024-12-04 12:35:19,P2P,Grocery,1033,SUCCESS,26-35,18-25,Maharashtra,Yes Bank,HDFC,iOS,5G,0,12,Wednesday,0
TXN0000038125,2024-07-13 08:56:23,P2M,Healthcare,490,SUCCESS,56+,18-25,Gujarat,SBI,SBI,Android,4G,0,8,Saturday,1
TXN0000238431,2024-09-04 10:05:25,P2P,Utilities,1781,SUCCESS,18-25,18-25,Rajasthan,HDFC,Kotak,Android,3G,0,10,Wednesday,0
TXN0000151011,2024-06-27 20:55:07,Recharge,Food,69,FAILED,18-25,18-25,Rajasthan,ICICI,Yes Bank,Android,4G,0,20,Thursday,0
TXN0000005265,2024-01-29 16:06:48,P2P,Food,389,SUCCESS,26-35,36-45,Delhi,Yes Bank,SBI,Android,5G,0,16,Monday,0
TXN0000234807,2024-08-20 18:27:37,P2P,Utilities,153,SUCCESS,18-25,26-35,Delhi,PNB,PNB,iOS,WiFi,0,18,Tuesday,0
TXN0000242812,2024-05-28 19:41:54,P2M,Grocery,162,SUCCESS,18-25,26-35,Delhi,Yes Bank,HDFC,Android,5G,0,19,Tuesday,0
TXN0000164341,2024-05-17 11:10:05,P2P,Entertainment,375,SUCCESS,26-35,26-35,Andhra Pradesh,Axis,HDFC,Android,5G,0,11,Friday,0
TXN0000223197,2024-09-17 07:04:22,P2P,Grocery,388,SUCCESS,46-55,18-25,Delhi,SBI,SBI,iOS,4G,0,7,Tuesday,0
TXN0000172469,2024-10-21 10:26:25,Bill Payment,Transport,129,SUCCESS,36-45,36-45,Gujarat,HDFC,SBI,iOS,4G,0,10,Monday,0
TXN0000134069,2024-09-03 14:44:43,P2M,Grocery,4218,SUCCESS,36-45,36-45,Delhi,Axis,ICICI,Android,4G,0,14,Tuesday,0
TXN0000241243,2024-02-25 19:48:44,P2M,Shopping,9655,SUCCESS,18-25,26-35,Rajasthan,Yes Bank,IndusInd,Android,4G,0,19,Sunday,1
TXN0000085861,2024-07-09 15:39:45,Recharge,Grocery,4522,SUCCESS,26-35,26-35,Maharashtra,HDFC,SBI,Android,4G,0,15,Tuesday,0
TXN0000113901,2024-07-26 15:16:10,P2M,Healthcare,315,SUCCESS,18-25,18-25,Gujarat,SBI,IndusInd,Android,4G,0,15,Friday,0
TXN0000025972,2024-04-19 14:59:56,P2M,Entertainment,628,SUCCESS,26-35,18-25,Gujarat,SBI,HDFC,Android,4G,0,14,Friday,0
TXN0000056457,2024-12-05 19:52:03,P2P,Other,852,SUCCESS,46-55,26-35,West Bengal,ICICI,PNB,iOS,WiFi,0,19,Thursday,0
TXN0000179604,2024-07-08 18:42:41,P2P,Food,1122,SUCCESS,36-45,26-35,Maharashtra,HDFC,HDFC,Android,5G,0,18,Monday,0
TXN0000068768,2024-09-08 17:18:31,Bill Payment,Grocery,203,SUCCESS,56+,26-35,Andhra Pradesh,Axis,IndusInd,Android,4G,0,17,Sunday,1
TXN0000033166,2024-07-25 13:35:24,P2P,Shopping,287,SUCCESS,46-55,26-35,Rajasthan,Yes Bank,SBI,Android,4G,0,13,Thursday,0
TXN0000169767,2024-06-27 07:23:15,P2M,Education,2719,SUCCESS,18-25,36-45,Rajasthan,HDFC,HDFC,iOS,4G,0,7,Thursday,0
TXN0000210589,2024-09-18 17:05:53,P2M,Fuel,474,SUCCESS,46-55,36-45,Rajasthan,HDFC,HDFC,Android,4G,0,17,Wednesday,0
TXN0000177293,2024-12-09 15:15:04,P2P,Food,75,FAILED,36-45,26-35,Telangana,SBI,SBI,Android,4G,0,15,Monday,0
TXN0000223747,2024-03-11 18:28:15,P2M,Grocery,2175,SUCCESS,18-25,36-45,Gujarat,Yes Bank,PNB,iOS,3G,0,18,Monday,0
TXN0000041078,2024-12-01 17:47:17,P2P,Fuel,2434,SUCCESS,18-25,36-45,West Bengal,PNB,Yes Bank,Android,4G,0,17,Sunday,1
TXN0000122772,2024-11-21 17:55:54,P2M,Other,611,SUCCESS,36-45,36-45,Uttar Pradesh,HDFC,IndusInd,Android,3G,0,17,Thursday,0
TXN0000208517,2024-02-01 11:13:34,P2P,Other,2077,SUCCESS,36-45,26-35,Telangana,SBI,IndusInd,Android,5G,0,11,Thursday,0
TXN0000194648,2024-10-28 16:17:04,P2M,Grocery,407,SUCCESS,26-35,18-25,Maharashtra,SBI,SBI,Android,4G,0,16,Monday,0
TXN0000058607,2024-05-29 21:53:56,P2M,Entertainment,188,SUCCESS,26-35,26-35,Delhi,ICICI,HDFC,Android,4G,0,21,Wednesday,0
TXN0000168986,2024-10-26 23:10:47,P2M,Grocery,1752,SUCCESS,26-35,26-35,Gujarat,Axis,Kotak,Android,4G,0,23,Saturday,1
TXN0000023831,2024-07-09 09:48:18,P2M,Other,1020,SUCCESS,18-25,26-35,Rajasthan,Axis,PNB,Android,5G,0,9,Tuesday,0
TXN0000135459,2024-12-04 21:56:10,Recharge,Grocery,1685,SUCCESS,46-55,26-35,Tamil Nadu,SBI,ICICI,Android,4G,0,21,Wednesday,0
TXN0000066810,2024-04-02 20:39:11,P2P,Fuel,722,SUCCESS,18-25,26-35,Delhi,Yes Bank,PNB,iOS,WiFi,0,20,Tuesday,0
TXN0000108841,2024-10-09 10:21:14,Bill Payment,Entertainment,675,SUCCESS,26-35,46-55,Uttar Pradesh,Kotak,HDFC,Android,4G,0,10,Wednesday,0
TXN0000194921,2024-08-15 18:12:34,P2P,Healthcare,797,SUCCESS,36-45,56+,Rajasthan,HDFC,SBI,Android,4G,0,18,Thursday,0
TXN0000244831,2024-09-19 09:43:19,Recharge,Grocery,1177,SUCCESS,18-25,18-25,Karnataka,ICICI,Yes Bank,Android,WiFi,0,9,Thursday,0
TXN0000234043,2024-05-05 07:51:48,P2P,Transport,794,SUCCESS,36-45,46-55,Maharashtra,Kotak,Kotak,iOS,WiFi,0,7,Sunday,1
TXN0000103091,2024-01-24 10:12:08,P2P,Food,102,SUCCESS,26-35,18-25,Rajasthan,ICICI,Axis,Android,4G,0,10,Wednesday,0
TXN0000204451,2024-11-08 08:59:33,P2P,Food,36,SUCCESS,26-35,18-25,Karnataka,SBI,Yes Bank,Android,4G,0,8,Friday,0
TXN0000029307,2024-12-07 19:08:52,Bill Payment,Shopping,5131,SUCCESS,36-45,26-35,Telangana,IndusInd,Axis,Android,4G,0,19,Saturday,1
TXN0000112898,2024-11-28 08:01:05,P2M,Healthcare,141,SUCCESS,26-35,26-35,Andhra Pradesh,IndusInd,HDFC,Android,5G,0,8,Thursday,0
TXN0000117204,2024-02-19 21:53:23,P2M,Fuel,1923,FAILED,18-25,18-25,Andhra Pradesh,HDFC,Axis,iOS,WiFi,0,21,Monday,0
TXN0000143960,2024-01-26 10:14:26,P2P,Food,1105,SUCCESS,18-25,26-35,Andhra Pradesh,IndusInd,PNB,Android,4G,0,10,Friday,0
TXN0000137311,2024-10-17 20:01:33,Recharge,Fuel,774,SUCCESS,26-35,26-35,Delhi,ICICI,ICICI,Android,4G,0,20,Thursday,0
TXN0000016356,2024-02-13 14:58:33,P2P,Grocery,1632,SUCCESS,26-35,36-45,Telangana,HDFC,SBI,iOS,4G,0,14,Tuesday,0
TXN0000177195,2024-02-04 16:25:52,Bill Payment,Utilities,2935,SUCCESS,26-35,56+,Rajasthan,Yes Bank,ICICI,Android,4G,0,16,Sunday,1
TXN0000043577,2024-12-06 09:55:24,P2M,Healthcare,148,SUCCESS,18-25,46-55,Uttar Pradesh,SBI,Kotak,Android,WiFi,0,9,Friday,0
TXN0000032041,2024-09-16 10:13:12,P2M,Shopping,3368,SUCCESS,36-45,36-45,Telangana,IndusInd,SBI,Android,5G,0,10,Monday,0
TXN0000242306,2024-05-05 06:09:44,Recharge,Healthcare,233,SUCCESS,18-25,26-35,Andhra Pradesh,Kotak,SBI,Android,4G,0,6,Sunday,1
TXN0000200839,2024-01-19 08:00:26,P2P,Fuel,2696,SUCCESS,36-45,36-45,Maharashtra,IndusInd,PNB,Web,4G,0,8,Friday,0
TXN0000100906,2024-10-12 18:19:28,P2P,Grocery,3049,SUCCESS,46-55,18-25,West Bengal,Axis,IndusInd,Android,4G,0,18,Saturday,1
TXN0000018149,2024-09-21 15:37:29,P2M,Utilities,2231,SUCCESS,18-25,26-35,Karnataka,SBI,HDFC,Android,4G,0,15,Saturday,1
TXN0000041704,2024-09-20 17:19:21,P2P,Education,4678,SUCCESS,46-55,36-45,Maharashtra,IndusInd,SBI,Android,4G,0,17,Friday,0
TXN0000002003,2024-06-19 14:58:27,P2M,Utilities,4599,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,HDFC,Android,4G,0,14,Wednesday,0
TXN0000155139,2024-08-13 19:50:56,P2P,Grocery,111,SUCCESS,36-45,46-55,Tamil Nadu,SBI,PNB,iOS,4G,0,19,Tuesday,0
TXN0000159319,2024-01-26 18:46:35,P2P,Shopping,2446,SUCCESS,36-45,26-35,Maharashtra,HDFC,SBI,Web,4G,0,18,Friday,0
TXN0000056566,2024-05-01 10:15:54,P2M,Healthcare,955,SUCCESS,36-45,26-35,Maharashtra,HDFC,Kotak,Android,5G,0,10,Wednesday,0
TXN0000228215,2024-12-02 16:50:47,P2P,Transport,543,SUCCESS,26-35,46-55,West Bengal,PNB,IndusInd,iOS,4G,0,16,Monday,0
TXN0000012129,2024-05-19 06:37:24,Bill Payment,Grocery,2007,SUCCESS,26-35,18-25,Gujarat,HDFC,Axis,Android,WiFi,0,6,Sunday,1
TXN0000173969,2024-07-06 09:11:39,P2P,Shopping,7655,SUCCESS,18-25,46-55,Maharashtra,Kotak,Axis,Android,4G,0,9,Saturday,1
TXN0000067888,2024-11-14 19:25:57,P2M,Grocery,901,SUCCESS,46-55,36-45,Maharashtra,SBI,HDFC,Android,4G,0,19,Thursday,0
TXN0000138362,2024-07-18 20:30:33,P2P,Shopping,551,FAILED,18-25,56+,Delhi,HDFC,Axis,Web,4G,0,20,Thursday,0
TXN0000094186,2024-10-03 12:25:43,P2P,Healthcare,326,SUCCESS,18-25,26-35,Karnataka,Yes Bank,SBI,Android,5G,0,12,Thursday,0
TXN0000118272,2024-01-26 12:43:05,P2M,Healthcare,117,SUCCESS,26-35,18-25,Maharashtra,HDFC,SBI,Android,4G,0,12,Friday,0
TXN0000234709,2024-06-25 19:44:44,Bill Payment,Fuel,371,SUCCESS,18-25,26-35,Gujarat,ICICI,Axis,Android,WiFi,0,19,Tuesday,0
TXN0000001495,2024-03-25 20:32:40,Bill Payment,Transport,58,SUCCESS,18-25,18-25,Tamil Nadu,IndusInd,SBI,Android,4G,0,20,Monday,0
TXN0000089913,2024-03-22 22:46:00,Recharge,Shopping,1468,SUCCESS,36-45,36-45,Uttar Pradesh,HDFC,SBI,iOS,5G,0,22,Friday,0
TXN0000047947,2024-05-30 20:12:45,P2M,Transport,44,SUCCESS,18-25,56+,Gujarat,HDFC,HDFC,Android,4G,0,20,Thursday,0
TXN0000230803,2024-05-28 08:20:02,Bill Payment,Utilities,3566,SUCCESS,26-35,46-55,Telangana,Axis,SBI,Android,4G,0,8,Tuesday,0
TXN0000175682,2024-10-08 11:19:42,P2P,Fuel,2805,SUCCESS,46-55,36-45,Maharashtra,PNB,Axis,Android,4G,0,11,Tuesday,0
TXN0000216065,2024-07-01 12:39:38,Bill Payment,Fuel,580,FAILED,18-25,46-55,Karnataka,ICICI,Kotak,Android,5G,0,12,Monday,0
TXN0000038759,2024-11-25 12:56:25,P2P,Healthcare,185,SUCCESS,18-25,18-25,Delhi,HDFC,Yes Bank,Android,5G,0,12,Monday,0
TXN0000221904,2024-12-29 18:51:22,P2M,Other,2749,SUCCESS,26-35,18-25,Telangana,Axis,HDFC,Android,4G,0,18,Sunday,1
TXN0000154644,2024-04-05 19:11:02,P2P,Grocery,3665,SUCCESS,26-35,36-45,Maharashtra,SBI,ICICI,Android,5G,0,19,Friday,0
TXN0000160367,2024-02-29 22:07:08,P2M,Other,1377,SUCCESS,26-35,36-45,West Bengal,HDFC,PNB,Android,4G,0,22,Thursday,0
TXN0000072394,2024-11-20 14:36:51,P2M,Entertainment,206,SUCCESS,36-45,26-35,Maharashtra,SBI,Yes Bank,Android,4G,0,14,Wednesday,0
TXN0000015347,2024-04-13 20:16:15,P2M,Transport,36,SUCCESS,18-25,46-55,Delhi,SBI,SBI,Web,4G,0,20,Saturday,1
TXN0000067646,2024-03-28 12:55:00,P2M,Grocery,1107,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,HDFC,Android,4G,0,12,Thursday,0
TXN0000038687,2024-11-23 17:10:11,P2P,Grocery,1381,SUCCESS,18-25,18-25,Rajasthan,IndusInd,HDFC,Android,4G,0,17,Saturday,1
TXN0000183581,2024-03-01 17:20:32,P2M,Grocery,2150,SUCCESS,36-45,26-35,Maharashtra,SBI,Kotak,iOS,5G,0,17,Friday,0
TXN0000069159,2024-12-07 13:13:18,P2M,Shopping,2278,SUCCESS,18-25,18-25,Delhi,HDFC,HDFC,Android,4G,0,13,Saturday,1
TXN0000234862,2024-06-14 14:17:00,Recharge,Food,472,FAILED,18-25,36-45,Rajasthan,SBI,Yes Bank,iOS,4G,0,14,Friday,0
TXN0000208560,2024-10-17 22:43:34,P2P,Food,1472,SUCCESS,18-25,56+,Karnataka,SBI,SBI,Android,4G,0,22,Thursday,0
TXN0000007370,2024-02-24 19:18:17,P2P,Shopping,568,SUCCESS,36-45,26-35,Karnataka,ICICI,Yes Bank,Android,WiFi,0,19,Saturday,1
TXN0000019650,2024-03-24 21:25:57,P2M,Fuel,474,SUCCESS,26-35,18-25,Karnataka,SBI,IndusInd,Android,5G,0,21,Sunday,1
TXN0000048021,2024-12-20 11:48:36,Bill Payment,Other,1325,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,Kotak,Android,4G,0,11,Friday,0
TXN0000094813,2024-04-08 13:57:33,P2M,Grocery,1646,SUCCESS,26-35,18-25,Andhra Pradesh,Axis,SBI,Android,5G,0,13,Monday,0
TXN0000034948,2024-06-03 12:52:52,Bill Payment,Grocery,131,SUCCESS,56+,18-25,Andhra Pradesh,Yes Bank,ICICI,Android,4G,0,12,Monday,0
TXN0000204455,2024-04-08 11:50:53,P2P,Transport,88,SUCCESS,36-45,26-35,Maharashtra,Kotak,HDFC,Android,WiFi,0,11,Monday,0
TXN0000195773,2024-11-02 14:14:00,P2M,Other,352,SUCCESS,26-35,26-35,Karnataka,Yes Bank,HDFC,Android,5G,0,14,Saturday,1
TXN0000155894,2024-02-09 18:09:39,P2P,Shopping,1448,SUCCESS,56+,26-35,Maharashtra,PNB,SBI,iOS,4G,0,18,Friday,0
TXN0000166778,2024-03-28 12:47:47,P2P,Education,3920,SUCCESS,36-45,26-35,Maharashtra,PNB,HDFC,iOS,4G,0,12,Thursday,0
TXN0000197231,2024-06-17 21:05:04,P2P,Fuel,614,SUCCESS,18-25,26-35,Maharashtra,Kotak,ICICI,Android,4G,0,21,Monday,0
TXN0000157657,2024-05-20 19:23:45,P2P,Other,553,SUCCESS,36-45,18-25,Tamil Nadu,SBI,ICICI,Android,4G,0,19,Monday,0
TXN0000103274,2024-09-24 12:37:08,Bill Payment,Food,94,SUCCESS,36-45,26-35,Uttar Pradesh,IndusInd,HDFC,Android,WiFi,0,12,Tuesday,0
